,Taxi_ID,Timepoint,Latitude,Longitude,Speed,Status
58,159,2022-05-09 06:00:00,24.554486228246077,117.95897245649216,43,0
59,160,2022-05-09 06:00:00,24.600543142963577,118.05108628592716,50,0
60,161,2022-05-09 06:00:00,24.587625245429738,118.02525049085948,59,1
61,162,2022-05-09 06:00:00,24.60928054009759,118.06856108019518,47,0
62,163,2022-05-09 06:00:00,24.612994187558748,118.0759883751175,48,0
63,164,2022-05-09 06:00:00,24.56426003144463,117.97852006288926,59,1
64,165,2022-05-09 06:00:00,24.64338412994664,118.13676825989329,54,0
65,166,2022-05-09 06:00:00,24.64463798808091,118.13927597616183,55,0
66,167,2022-05-09 06:00:00,24.610229665773087,118.07045933154618,45,1
67,168,2022-05-09 06:00:00,24.58877662803266,118.02755325606533,49,1
68,169,2022-05-09 06:00:00,24.586318800410936,118.02263760082188,53,1
69,170,2022-05-09 06:00:00,24.570434527686864,117.99086905537374,42,1
70,171,2022-05-09 06:00:00,24.577676506139635,118.00535301227927,58,0
71,172,2022-05-09 06:00:00,24.574653588120356,117.99930717624072,55,0
72,173,2022-05-09 06:00:00,24.567360800174022,117.98472160034804,51,0
73,174,2022-05-09 06:00:00,24.64666096944873,118.14332193889747,50,0
74,175,2022-05-09 06:00:00,24.645701260035278,118.14140252007057,57,0
75,176,2022-05-09 06:00:00,24.60979736843289,118.0695947368658,43,1
76,177,2022-05-09 06:00:00,24.62313007530599,118.09626015061198,43,0
77,178,2022-05-09 06:00:00,24.584038522283745,118.01807704456749,59,1
78,179,2022-05-09 06:00:00,24.559205560337723,117.96841112067546,55,1
79,180,2022-05-09 06:00:00,24.596349801893716,118.04269960378744,54,1
80,181,2022-05-09 06:00:00,24.600869889323818,118.05173977864764,45,1
81,182,2022-05-09 06:00:00,24.55884601730029,117.96769203460057,45,1
82,183,2022-05-09 06:00:00,24.602803522331804,118.05560704466362,59,0
83,184,2022-05-09 06:00:00,24.649215803651053,118.14843160730211,46,0
84,185,2022-05-09 06:00:00,24.589503593175824,118.02900718635165,47,0
85,186,2022-05-09 06:00:00,24.583559644171856,118.01711928834372,45,1
86,187,2022-05-09 06:00:00,24.630545053732927,118.11109010746586,54,1
87,188,2022-05-09 06:00:00,24.625434899458234,118.10086979891648,47,0
88,189,2022-05-09 06:00:00,24.58130664415885,118.01261328831771,45,1
89,190,2022-05-09 06:00:00,24.613403668296225,118.07680733659247,44,0
90,191,2022-05-09 06:00:00,24.604040457530072,118.05808091506015,43,0
91,192,2022-05-09 06:00:00,24.579679375088002,118.009358750176,55,1
92,193,2022-05-09 06:00:00,24.561078790118245,117.9721575802365,42,0
93,194,2022-05-09 06:00:00,24.581264029787576,118.01252805957515,43,1
94,195,2022-05-09 06:00:00,24.595697913004926,118.04139582600986,58,0
95,196,2022-05-09 06:00:00,24.615894007022618,118.08178801404524,53,1
96,197,2022-05-09 06:00:00,24.575425751781772,118.00085150356355,54,0
97,198,2022-05-09 06:00:00,24.61411012587007,118.07822025174015,43,0
98,199,2022-05-09 06:00:00,24.57001236072184,117.99002472144369,54,0
99,200,2022-05-09 06:00:00,24.6157624805529,118.0815249611058,45,0
100,101,2022-05-09 06:10:00,24.627828921544985,118.10565784308997,57,1
101,102,2022-05-09 06:10:00,24.627959839861074,118.10591967972215,51,1
102,103,2022-05-09 06:10:00,24.61103281532094,118.07206563064189,44,0
103,104,2022-05-09 06:10:00,24.58090003485244,118.01180006970489,47,1
104,105,2022-05-09 06:10:00,24.619773490751296,118.0895469815026,51,0
105,106,2022-05-09 06:10:00,24.635961829572906,118.12192365914582,45,1
106,107,2022-05-09 06:10:00,24.61253237577568,118.07506475155137,57,0
107,108,2022-05-09 06:10:00,24.648240782960954,118.14648156592192,58,1
108,109,2022-05-09 06:10:00,24.647650012701583,118.14530002540317,53,1
109,110,2022-05-09 06:10:00,24.566669413119886,117.98333882623977,46,1
110,111,2022-05-09 06:10:00,24.55231781364784,117.95463562729569,43,0
111,112,2022-05-09 06:10:00,24.566074454850707,117.98214890970142,54,0
112,113,2022-05-09 06:10:00,24.642349682525907,118.13469936505183,57,0
113,114,2022-05-09 06:10:00,24.645354984987954,118.14070996997592,53,1
114,115,2022-05-09 06:10:00,24.571097841871843,117.99219568374369,55,0
115,116,2022-05-09 06:10:00,24.58605252508146,118.02210505016292,57,1
116,117,2022-05-09 06:10:00,24.604937526162768,118.05987505232554,40,1
117,118,2022-05-09 06:10:00,24.577183084917696,118.0043661698354,55,0
118,119,2022-05-09 06:10:00,24.596060162107484,118.04212032421498,58,1
119,120,2022-05-09 06:10:00,24.619616156482337,118.08923231296468,51,0
120,121,2022-05-09 06:10:00,24.600035589667485,118.05007117933498,48,1
121,122,2022-05-09 06:10:00,24.621607099056433,118.09321419811288,53,0
122,123,2022-05-09 06:10:00,24.60259559362298,118.05519118724597,41,1
123,124,2022-05-09 06:10:00,24.550139902311905,117.95027980462382,44,1
124,125,2022-05-09 06:10:00,24.589470028668984,118.02894005733798,46,0
125,126,2022-05-09 06:10:00,24.599216696990116,118.04843339398023,49,1
126,127,2022-05-09 06:10:00,24.590288033137913,118.03057606627583,43,0
127,128,2022-05-09 06:10:00,24.585429830010632,118.02085966002127,51,0
128,129,2022-05-09 06:10:00,24.600061431944294,118.05012286388859,41,1
129,130,2022-05-09 06:10:00,24.594517662883113,118.03903532576624,55,1
130,131,2022-05-09 06:10:00,24.559043278819644,117.9680865576393,44,0
131,132,2022-05-09 06:10:00,24.577356292002744,118.00471258400549,44,1
132,133,2022-05-09 06:10:00,24.644347709774273,118.13869541954855,44,0
133,134,2022-05-09 06:10:00,24.552654464133393,117.95530892826679,58,1
134,135,2022-05-09 06:10:00,24.553999868964066,117.95799973792813,59,0
135,136,2022-05-09 06:10:00,24.57831403597198,118.00662807194396,54,0
136,137,2022-05-09 06:10:00,24.608234417021677,118.06646883404336,57,1
137,138,2022-05-09 06:10:00,24.649089280292483,118.14817856058497,54,1
138,139,2022-05-09 06:10:00,24.649264223740296,118.1485284474806,56,1
139,140,2022-05-09 06:10:00,24.6493117372481,118.14862347449622,46,0
140,141,2022-05-09 06:10:00,24.561004833096657,117.97200966619332,47,1
141,142,2022-05-09 06:10:00,24.616448144596394,118.08289628919279,50,1
142,143,2022-05-09 06:10:00,24.602398683448833,118.05479736689767,50,0
143,144,2022-05-09 06:10:00,24.567314990980872,117.98462998196175,40,0
144,145,2022-05-09 06:10:00,24.644296024491503,118.13859204898301,51,1
145,146,2022-05-09 06:10:00,24.574186008597625,117.99837201719525,58,1
146,147,2022-05-09 06:10:00,24.64989322688432,118.14978645376864,47,1
147,148,2022-05-09 06:10:00,24.60826938151499,118.06653876302998,53,0
148,149,2022-05-09 06:10:00,24.568327900063057,117.98665580012612,52,1
149,150,2022-05-09 06:10:00,24.58868454219178,118.02736908438357,42,0
150,151,2022-05-09 06:10:00,24.568967352891214,117.98793470578244,48,1
151,152,2022-05-09 06:10:00,24.591077067302532,118.03215413460507,57,1
152,153,2022-05-09 06:10:00,24.60946800689017,118.06893601378034,41,0
153,154,2022-05-09 06:10:00,24.621658609312835,118.09331721862567,42,1
154,155,2022-05-09 06:10:00,24.59868914823691,118.04737829647382,56,0
155,156,2022-05-09 06:10:00,24.58095898177667,118.01191796355334,58,0
156,157,2022-05-09 06:10:00,24.607744137282783,118.06548827456557,42,1
157,158,2022-05-09 06:10:00,24.594170781956873,118.03834156391375,55,0
158,159,2022-05-09 06:10:00,24.585967810260055,118.02193562052011,46,1
159,160,2022-05-09 06:10:00,24.58213319320088,118.01426638640177,50,0
160,161,2022-05-09 06:10:00,24.5708207240196,117.9916414480392,56,1
161,162,2022-05-09 06:10:00,24.59512586240618,118.04025172481236,41,0
162,163,2022-05-09 06:10:00,24.599184291026404,118.04836858205282,54,1
163,164,2022-05-09 06:10:00,24.63990763147937,118.12981526295874,47,1
164,165,2022-05-09 06:10:00,24.622936046102943,118.0958720922059,48,1
165,166,2022-05-09 06:10:00,24.62700897729197,118.10401795458394,56,1
166,167,2022-05-09 06:10:00,24.587543924756197,118.0250878495124,40,0
167,168,2022-05-09 06:10:00,24.58437395352354,118.01874790704709,52,1
168,169,2022-05-09 06:10:00,24.615503520599933,118.08100704119987,48,0
169,170,2022-05-09 06:10:00,24.621103799321048,118.0922075986421,47,0
170,171,2022-05-09 06:10:00,24.561353757521868,117.97270751504374,56,1
171,172,2022-05-09 06:10:00,24.56330286893736,117.97660573787472,46,0
172,173,2022-05-09 06:10:00,24.595603905760612,118.04120781152123,53,1
173,174,2022-05-09 06:10:00,24.56597362301585,117.98194724603171,47,1
174,175,2022-05-09 06:10:00,24.646164190377462,118.14232838075493,47,1
175,176,2022-05-09 06:10:00,24.63376157448618,118.11752314897237,43,1
176,177,2022-05-09 06:10:00,24.602016068703794,118.05403213740759,51,0
177,178,2022-05-09 06:10:00,24.571827225772815,117.99365445154564,48,1
178,179,2022-05-09 06:10:00,24.56349187225324,117.97698374450648,51,1
179,180,2022-05-09 06:10:00,24.647907034548385,118.14581406909677,52,0
180,181,2022-05-09 06:10:00,24.620704349568914,118.09140869913783,55,1
181,182,2022-05-09 06:10:00,24.635997555694566,118.12199511138914,57,0
182,183,2022-05-09 06:10:00,24.588717262782865,118.02743452556574,58,1
183,184,2022-05-09 06:10:00,24.57508340198317,118.00016680396635,55,0
184,185,2022-05-09 06:10:00,24.57994380189447,118.00988760378894,45,1
185,186,2022-05-09 06:10:00,24.6356895528405,118.12137910568102,42,0
186,187,2022-05-09 06:10:00,24.59729839905682,118.04459679811364,46,1
187,188,2022-05-09 06:10:00,24.61632770470161,118.08265540940323,50,1
188,189,2022-05-09 06:10:00,24.630572860743676,118.11114572148736,41,1
189,190,2022-05-09 06:10:00,24.575298050464973,118.00059610092995,42,0
190,191,2022-05-09 06:10:00,24.557957343897034,117.96591468779407,45,1
191,192,2022-05-09 06:10:00,24.62327606050157,118.09655212100314,43,1
192,193,2022-05-09 06:10:00,24.64613974775036,118.14227949550073,50,1
193,194,2022-05-09 06:10:00,24.645380473416765,118.14076094683354,59,1
194,195,2022-05-09 06:10:00,24.59904990518839,118.04809981037678,45,0
195,196,2022-05-09 06:10:00,24.613219206443276,118.07643841288656,52,0
196,197,2022-05-09 06:10:00,24.623299501983798,118.0965990039676,58,0
197,198,2022-05-09 06:10:00,24.640240950324795,118.1304819006496,52,0
198,199,2022-05-09 06:10:00,24.56622469187482,117.98244938374964,57,0
199,200,2022-05-09 06:10:00,24.590588132236757,118.03117626447352,55,1
200,101,2022-05-09 06:20:00,24.591709073558366,118.03341814711673,43,0
201,102,2022-05-09 06:20:00,24.619559102829207,118.08911820565842,49,1
202,103,2022-05-09 06:20:00,24.592484723792484,118.03496944758497,43,0
203,104,2022-05-09 06:20:00,24.63581142260514,118.1216228452103,48,1
204,105,2022-05-09 06:20:00,24.63469324796094,118.11938649592189,47,1
205,106,2022-05-09 06:20:00,24.55701991139087,117.96403982278174,57,0
206,107,2022-05-09 06:20:00,24.580175241348414,118.01035048269684,44,1
207,108,2022-05-09 06:20:00,24.647962368103016,118.14592473620604,57,1
208,109,2022-05-09 06:20:00,24.553562699655306,117.95712539931061,58,1
209,110,2022-05-09 06:20:00,24.599239264699857,118.04847852939972,59,0
210,111,2022-05-09 06:20:00,24.645237685301353,118.14047537060272,58,0
211,112,2022-05-09 06:20:00,24.631057375852947,118.1121147517059,47,0
212,113,2022-05-09 06:20:00,24.579433044129637,118.00886608825928,43,0
213,114,2022-05-09 06:20:00,24.609623351851834,118.06924670370367,42,1
214,115,2022-05-09 06:20:00,24.59311778522997,118.03623557045995,52,1
215,116,2022-05-09 06:20:00,24.609239750298897,118.0684795005978,45,0
216,117,2022-05-09 06:20:00,24.639375210472018,118.12875042094404,49,1
217,118,2022-05-09 06:20:00,24.60540211897717,118.06080423795434,42,1
218,119,2022-05-09 06:20:00,24.599286650734527,118.04857330146906,45,1
219,120,2022-05-09 06:20:00,24.58192704571895,118.0138540914379,54,1
220,121,2022-05-09 06:20:00,24.57633657830507,118.00267315661014,50,0
221,122,2022-05-09 06:20:00,24.60422806135358,118.05845612270717,51,0
222,123,2022-05-09 06:20:00,24.558226452393203,117.96645290478641,41,0
223,124,2022-05-09 06:20:00,24.61356367098254,118.07712734196508,49,1
224,125,2022-05-09 06:20:00,24.62964052251862,118.10928104503725,51,0
225,126,2022-05-09 06:20:00,24.64547475054308,118.14094950108617,58,1
226,127,2022-05-09 06:20:00,24.61846242716927,118.08692485433855,43,0
227,128,2022-05-09 06:20:00,24.598829316680508,118.04765863336102,54,0
228,129,2022-05-09 06:20:00,24.598541431018436,118.04708286203687,55,1
229,130,2022-05-09 06:20:00,24.646669292058295,118.1433385841166,56,1
230,131,2022-05-09 06:20:00,24.571134788749713,117.99226957749943,57,0
231,132,2022-05-09 06:20:00,24.591164813817784,118.03232962763558,47,0
232,133,2022-05-09 06:20:00,24.648966557677927,118.14793311535587,54,0
233,134,2022-05-09 06:20:00,24.552841185671326,117.95568237134265,46,0
234,135,2022-05-09 06:20:00,24.62013265140935,118.09026530281871,46,1
235,136,2022-05-09 06:20:00,24.552517156388483,117.95503431277696,55,0
236,137,2022-05-09 06:20:00,24.582088172608653,118.01417634521731,55,0
237,138,2022-05-09 06:20:00,24.557352706186556,117.96470541237312,46,0
238,139,2022-05-09 06:20:00,24.556088456434665,117.96217691286932,51,0
239,140,2022-05-09 06:20:00,24.561140631670405,117.97228126334082,41,0
240,141,2022-05-09 06:20:00,24.566926890814543,117.9838537816291,52,1
241,142,2022-05-09 06:20:00,24.612768627950103,118.07553725590022,42,0
242,143,2022-05-09 06:20:00,24.593839309463984,118.03767861892797,47,1
243,144,2022-05-09 06:20:00,24.633090376460398,118.1161807529208,40,0
244,145,2022-05-09 06:20:00,24.57397921895645,117.9979584379129,54,1
245,146,2022-05-09 06:20:00,24.569005270791973,117.98801054158395,56,1
246,147,2022-05-09 06:20:00,24.621189965858292,118.0923799317166,54,1
247,148,2022-05-09 06:20:00,24.635829492532675,118.12165898506537,56,1
248,149,2022-05-09 06:20:00,24.6059055885596,118.06181117711921,41,0
249,150,2022-05-09 06:20:00,24.620442040828884,118.09088408165778,46,1
250,151,2022-05-09 06:20:00,24.610511203551816,118.07102240710364,53,0
251,152,2022-05-09 06:20:00,24.605921728326802,118.06184345665362,40,0
252,153,2022-05-09 06:20:00,24.636039419090757,118.12207883818152,40,0
253,154,2022-05-09 06:20:00,24.641975535915005,118.13395107183003,49,0
254,155,2022-05-09 06:20:00,24.634960732575898,118.1199214651518,50,0
255,156,2022-05-09 06:20:00,24.575446653549445,118.00089330709889,55,1
256,157,2022-05-09 06:20:00,24.637755554228676,118.12551110845736,54,1
257,158,2022-05-09 06:20:00,24.593513019009222,118.03702603801845,54,1
258,159,2022-05-09 06:20:00,24.62294943439645,118.0958988687929,47,1
259,160,2022-05-09 06:20:00,24.59126407675388,118.03252815350777,47,0
260,161,2022-05-09 06:20:00,24.569083604581124,117.98816720916224,49,0
261,162,2022-05-09 06:20:00,24.620601951995617,118.09120390399124,44,0
262,163,2022-05-09 06:20:00,24.574063282092986,117.99812656418598,56,0
263,164,2022-05-09 06:20:00,24.635132442683297,118.12026488536661,40,0
264,165,2022-05-09 06:20:00,24.632410228925856,118.11482045785172,43,1
265,166,2022-05-09 06:20:00,24.602521178661398,118.0550423573228,52,1
266,167,2022-05-09 06:20:00,24.588634079430616,118.02726815886123,47,1
267,168,2022-05-09 06:20:00,24.60908807907349,118.06817615814698,49,0
268,169,2022-05-09 06:20:00,24.56375236149078,117.97750472298156,58,0
269,170,2022-05-09 06:20:00,24.63082704078916,118.11165408157832,47,0
270,171,2022-05-09 06:20:00,24.64658258152445,118.1431651630489,47,0
271,172,2022-05-09 06:20:00,24.627979580423293,118.1059591608466,40,1
272,173,2022-05-09 06:20:00,24.57393350820958,117.99786701641916,52,0
273,174,2022-05-09 06:20:00,24.63672604131084,118.1234520826217,59,0
274,175,2022-05-09 06:20:00,24.63081150128937,118.11162300257874,55,0
275,176,2022-05-09 06:20:00,24.556368112422046,117.9627362248441,44,1
276,177,2022-05-09 06:20:00,24.57312283040488,117.99624566080976,45,1
277,178,2022-05-09 06:20:00,24.60896854487035,118.06793708974071,53,1
278,179,2022-05-09 06:20:00,24.563748694797777,117.97749738959556,47,0
279,180,2022-05-09 06:20:00,24.617844070437148,118.0856881408743,48,0
280,181,2022-05-09 06:20:00,24.649219068951524,118.14843813790306,57,1
281,182,2022-05-09 06:20:00,24.57857519848156,118.00715039696311,49,1
282,183,2022-05-09 06:20:00,24.626091275955883,118.10218255191178,54,0
283,184,2022-05-09 06:20:00,24.554652716766615,117.95930543353323,57,0
284,185,2022-05-09 06:20:00,24.58325359065222,118.01650718130445,41,1
285,186,2022-05-09 06:20:00,24.644455279102704,118.13891055820541,46,0
286,187,2022-05-09 06:20:00,24.613651704125477,118.07730340825096,48,0
287,188,2022-05-09 06:20:00,24.610184860613188,118.07036972122638,57,1
288,189,2022-05-09 06:20:00,24.642818468146363,118.13563693629274,52,0
289,190,2022-05-09 06:20:00,24.56816794107966,117.98633588215932,40,1
290,191,2022-05-09 06:20:00,24.55178231840265,117.95356463680531,59,0
291,192,2022-05-09 06:20:00,24.569007217613418,117.98801443522684,41,0
292,193,2022-05-09 06:20:00,24.602187179782458,118.05437435956492,47,1
293,194,2022-05-09 06:20:00,24.599582198590365,118.04916439718073,48,1
294,195,2022-05-09 06:20:00,24.630049120556915,118.11009824111383,55,1
295,196,2022-05-09 06:20:00,24.63594363114449,118.121887262289,53,0
296,197,2022-05-09 06:20:00,24.571295603224033,117.99259120644807,46,1
297,198,2022-05-09 06:20:00,24.593726884144765,118.03745376828954,55,1
298,199,2022-05-09 06:20:00,24.592161750906257,118.03432350181252,58,1
299,200,2022-05-09 06:20:00,24.555471737708196,117.96094347541639,56,1
300,101,2022-05-09 06:30:00,24.5509933693671,117.9519867387342,41,0
301,102,2022-05-09 06:30:00,24.6289765679336,118.1079531358672,48,1
302,103,2022-05-09 06:30:00,24.57753132187949,118.00506264375899,52,0
303,104,2022-05-09 06:30:00,24.621774000454334,118.09354800090867,58,1
304,105,2022-05-09 06:30:00,24.592135592175655,118.03427118435131,42,1
305,106,2022-05-09 06:30:00,24.5643335872169,117.97866717443381,45,1
306,107,2022-05-09 06:30:00,24.569252168025198,117.9885043360504,54,0
307,108,2022-05-09 06:30:00,24.581381523331764,118.01276304666354,59,1
308,109,2022-05-09 06:30:00,24.63051701673673,118.11103403347346,59,0
309,110,2022-05-09 06:30:00,24.551262583035747,117.9525251660715,59,1
310,111,2022-05-09 06:30:00,24.554910597269757,117.95982119453951,57,1
311,112,2022-05-09 06:30:00,24.60660003849851,118.06320007699702,40,0
312,113,2022-05-09 06:30:00,24.618681069615437,118.08736213923089,52,0
313,114,2022-05-09 06:30:00,24.62268109050517,118.09536218101034,44,0
314,115,2022-05-09 06:30:00,24.597969376130166,118.04593875226034,59,0
315,116,2022-05-09 06:30:00,24.586765672177854,118.0235313443557,57,1
316,117,2022-05-09 06:30:00,24.633997009920176,118.11799401984035,50,0
317,118,2022-05-09 06:30:00,24.5954163552451,118.0408327104902,58,1
318,119,2022-05-09 06:30:00,24.58213658387822,118.01427316775644,45,1
319,120,2022-05-09 06:30:00,24.559271986717103,117.96854397343421,49,1
320,121,2022-05-09 06:30:00,24.556043793213558,117.96208758642712,45,0
321,122,2022-05-09 06:30:00,24.559095116720087,117.96819023344018,45,1
322,123,2022-05-09 06:30:00,24.61827064564283,118.08654129128567,55,1
323,124,2022-05-09 06:30:00,24.618073576723063,118.08614715344613,43,0
324,125,2022-05-09 06:30:00,24.57431741658874,117.99863483317749,55,0
325,126,2022-05-09 06:30:00,24.614046144215603,118.07809228843121,48,0
326,127,2022-05-09 06:30:00,24.556913918311157,117.96382783662231,50,1
327,128,2022-05-09 06:30:00,24.637291996174625,118.12458399234926,47,1
328,129,2022-05-09 06:30:00,24.56096069498325,117.97192138996651,45,1
329,130,2022-05-09 06:30:00,24.566905576511942,117.9838111530239,54,1
330,131,2022-05-09 06:30:00,24.596737799144535,118.04347559828908,47,1
331,132,2022-05-09 06:30:00,24.627594921940336,118.10518984388068,41,1
332,133,2022-05-09 06:30:00,24.635444451570503,118.12088890314102,44,1
333,134,2022-05-09 06:30:00,24.571038644476715,117.99207728895344,51,1
334,135,2022-05-09 06:30:00,24.557664186926893,117.96532837385378,42,0
335,136,2022-05-09 06:30:00,24.628891479710322,118.10778295942065,43,1
336,137,2022-05-09 06:30:00,24.60475000011493,118.05950000022986,46,0
337,138,2022-05-09 06:30:00,24.62862548628154,118.1072509725631,49,0
338,139,2022-05-09 06:30:00,24.64200470428587,118.13400940857174,43,0
339,140,2022-05-09 06:30:00,24.59809727659279,118.04619455318559,48,0
340,141,2022-05-09 06:30:00,24.595955367001018,118.04191073400204,43,1
341,142,2022-05-09 06:30:00,24.609897915548096,118.0697958310962,51,0
342,143,2022-05-09 06:30:00,24.609931878072427,118.06986375614485,45,1
343,144,2022-05-09 06:30:00,24.600437345123375,118.05087469024676,52,1
344,145,2022-05-09 06:30:00,24.580687852974346,118.0113757059487,49,1
345,146,2022-05-09 06:30:00,24.60413529803491,118.05827059606983,55,1
346,147,2022-05-09 06:30:00,24.642492694340277,118.13498538868056,49,0
347,148,2022-05-09 06:30:00,24.64705508020302,118.14411016040604,45,1
348,149,2022-05-09 06:30:00,24.5895794609897,118.0291589219794,41,0
349,150,2022-05-09 06:30:00,24.629874527255534,118.10974905451107,59,0
350,151,2022-05-09 06:30:00,24.61350881477509,118.07701762955018,53,1
351,152,2022-05-09 06:30:00,24.572996916524904,117.99599383304981,46,0
352,153,2022-05-09 06:30:00,24.555120709286296,117.9602414185726,55,1
353,154,2022-05-09 06:30:00,24.552846380617137,117.95569276123427,50,1
354,155,2022-05-09 06:30:00,24.562284775190378,117.97456955038076,48,0
355,156,2022-05-09 06:30:00,24.572021251783365,117.99404250356673,43,0
356,157,2022-05-09 06:30:00,24.632902275370082,118.11580455074017,48,1
357,158,2022-05-09 06:30:00,24.578549182770004,118.00709836554002,55,0
358,159,2022-05-09 06:30:00,24.628106408263108,118.10621281652622,49,1
359,160,2022-05-09 06:30:00,24.600466581259667,118.05093316251934,59,0
360,161,2022-05-09 06:30:00,24.56384489237766,117.97768978475533,51,1
361,162,2022-05-09 06:30:00,24.627803655233397,118.1056073104668,56,1
362,163,2022-05-09 06:30:00,24.642133179352083,118.13426635870417,45,0
363,164,2022-05-09 06:30:00,24.64430186320362,118.13860372640724,50,1
364,165,2022-05-09 06:30:00,24.620443579726395,118.09088715945279,42,1
365,166,2022-05-09 06:30:00,24.61939164454759,118.08878328909519,58,1
366,167,2022-05-09 06:30:00,24.60465518133675,118.0593103626735,42,1
367,168,2022-05-09 06:30:00,24.586921722973788,118.02384344594758,54,0
368,169,2022-05-09 06:30:00,24.648246757472698,118.1464935149454,54,0
369,170,2022-05-09 06:30:00,24.55656092254275,117.96312184508551,54,1
370,171,2022-05-09 06:30:00,24.639767831074224,118.12953566214846,54,1
371,172,2022-05-09 06:30:00,24.576393098909488,118.00278619781898,44,1
372,173,2022-05-09 06:30:00,24.607447584202333,118.06489516840468,46,0
373,174,2022-05-09 06:30:00,24.60128662680938,118.05257325361876,50,1
374,175,2022-05-09 06:30:00,24.605447680807192,118.06089536161439,55,0
375,176,2022-05-09 06:30:00,24.61471673318284,118.07943346636569,41,0
